epoch,e,a,q,i,om,w,ma,ad,n,tp,per,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,sigma_a/a,Nopp,Mean anomaly degrees barycentric 2022-01-21 00:00:00,Argument of perihelion J2000.0 degrees barycentric 2022-01-21 00:00:00,Longitude of ascending node J2000.0 degrees barycentric 2022-01-21 00:00:00,Inclination to ecliptic J2000.0 degrees barycentric 2022-01-21 00:00:00,Orbital eccentricity barycentric 2022-01-21 00:00:00,Mean daily motion degrees per day barycentric 2022-01-21 00:00:00,Semimajor axis AU barycentric 2022-01-21 00:00:00,Perihelion distance AU barycentric 2022-01-21 00:00:00,Orbital period days barycentric 2022-01-21 00:00:00,Packed MPC designation,Nominal class,Most common class,Most common class percent,Detached count,Scattering count,Classical count,Resonant count,Range au barycentric 2022-01-21 00:00:00,xhat barycentric 2022-01-21 00:00:00,yhat barycentric 2022-01-21 00:00:00,zhat barycentric 2022-01-21 00:00:00,Ecliptic latitude beta J2000.0 2022-01-21 00:00:00,Ecliptic longitude lambda J2000.0 2022-01-21 00:00:00
2459600.5,0.488966836097419,63.7859775042107,32.59674989659565,12.24376509808643,345.8724572784346,329.2919312099614,10.52346235199008,94.97520511182576,0.0019347116680205,2454161.2076620585,186074.2383222013,3.5518e-05,0.0049098,0.00032202,8.6169e-05,9.9602e-05,0.0028493,0.001556,0.0073106,2.2338e-07,0.42731,21.484,7.697303062692563e-05,8,10.97417029714368,328.8311832581804,345.8813604765925,12.27756615201005,0.4803410072781089,0.0019884772245177,62.65894661301743,32.56128508193537,181043.0592622467,y2714,Resonant,Resonant,1.0,0,0,0,301,34.50505539981814,0.9812681996788198,-0.1923027526487651,0.011505286732454198,0.6592189160492704,348.91205600491406
2459600.5,0.408065592688102,57.69025148172481,34.14884481850912,3.438395345497261,22.5663938791301,336.8897778366963,0.8868227144478897,81.23165814494051,0.0022493157575628,2459206.236672824,160048.6720415236,3.4426e-05,0.0035417,0.00026462,8.1046e-05,0.00088691,0.0077413,0.0029571,0.0049869,2.0713e-07,1.2976,14.738,6.13916547256159e-05,6,0.8574134195998641,337.0762282732113,22.51924980329634,3.446802531771896,0.399055587674373,0.0023031713555169,56.81277504954733,34.14131971473827,156306.2162689976,y2715,Scattering,Scattering,1.0,0,301,0,0,34.14834775191904,0.9992762744149085,0.03151719526354392,-0.021297741527688742,-1.2203629727352086,1.80651125849169
2459600.5,0.4574890912927348,67.65501687738761,36.70358468475692,21.52791312813681,199.537328489226,117.1267916232656,24.5240788382838,98.6064490700183,0.0017711447813136,2445754.043687098,203258.3692751463,2.5532e-05,0.0035458,0.00059899,7.5544e-05,3.4943e-05,0.0024849,0.0024448,0.005168,1.3924e-07,0.36793,15.979,5.241000835793326e-05,9,25.30550630072841,116.5045418163012,199.549291438348,21.57813994575495,0.4508191424794272,0.0018096295137202,66.72220493194017,36.6425577201863,198935.7474944768,y2716,Detached,Detached,1.0,301,0,0,0,44.681463792015826,0.9332572526001564,0.3590606265964798,-0.010313432859683303,-0.5909266513062001,21.043689494777613
2459600.5,0.2132697577237551,43.62278873063939,34.31936714682137,9.744678490160146,354.8951046609081,89.04495886532413,337.3940059711433,52.92621031445741,0.0034208492423275,2466208.7988250824,105237.0258079701,2.5212e-05,0.0018944,0.00047748,4.148e-05,0.00022321,0.0046765,0.0042097,0.0022984,2.2284e-07,0.82766,6.8552,4.342684305896812e-05,11,336.5064234254718,90.09557919655462,355.0377606359306,9.761726015475537,0.2115355449618661,0.0034449243845694,43.43872215895555,34.24988839461381,104501.5680496558,y3108,Classical,Classical,1.0,0,0,301,0,35.43747297496119,0.6545104860463558,0.7435046073501559,0.13717478815166328,7.8843962152222415,48.642390396133024
2459600.5,0.1145085537785439,45.59727378185176,40.3759959048476,1.06570770308804,154.7984849535909,102.6333039376714,306.4337490074572,50.81855165885592,0.0032010743233864,2476334.3354505543,112462.2434942894,8.5531e-05,0.014265,0.013225,0.00048233,0.0046559,0.12101,0.1073,0.015899,1.5022e-06,25.668,52.776,0.0003128476511171,6,308.6779282051668,100.1928631960063,154.7716962071982,1.065413081193897,0.1151332857010136,0.003180245296529,45.81662461727676,40.54160608535974,113198.815321859,J94E02S,Classical,Classical,1.0,0,0,301,0,42.931665453549044,-0.976617000153214,-0.21468662137225555,0.011352956245098618,0.6504904519285454,192.39795444199757
2459600.5,0.0452661493971596,42.79952999244254,40.86216007367642,1.664415471451695,19.65588242503221,9.64733023149441,204.0339960079206,44.73689991120866,0.0035200235918862,2503908.7268969966,102272.0418209148,0.0015928,0.08797,0.15216,0.0002398,0.0021059,0.22022,0.17385,0.091952,1.0853e-05,97.206,315.31,0.0020553964030804,7,200.3591258280944,13.08693999528457,19.51490299708224,1.657795972278014,0.0433208146216441,0.0035178142863159,42.83659063185408,40.98087463006828,102336.2720995184,J94E03V,Classical,Classical,1.0,0,0,301,0,44.585547616389725,-0.6250748854446112,-0.7804158804239879,-0.015246021397665644,-0.8735665248187313,231.30698234001125
2459600.5,0.1300796612700788,46.13099505923852,40.1302908478811,4.110540070928455,128.7055023577331,359.5062967189854,31.43785679552552,52.13169927059594,0.003145682165003,2449606.5288527287,114442.5854605232,0.00017079,0.011438,0.0021357,0.00024514,0.0010306,0.022389,0.026799,0.012926,1.1699e-06,5.4139,42.563,0.000247946093192,6,30.03513585116975,0.9442075707490136,128.6324200113219,4.103934613712193,0.1349557932122768,0.0031159746475329,46.44449301934031,40.17653962357319,115533.6742823065,J95D02B,Classical,Classical,1.0,0,0,301,0,41.272976386094236,-0.9790779990152906,0.19821847232221984,0.04599683765716845,2.636354853224275,168.55492345314877
2459600.5,0.0633381150670446,43.87620900404082,41.09717262943717,2.347138383905452,154.238146761643,124.9683285562885,273.3006256530788,46.65524537864446,0.0033912548590529,2485166.073202343,106155.3952629,7.3341e-05,0.011075,0.013226,0.00022611,0.0014819,0.16598,0.1596,0.011777,1.284e-06,37.435,40.194,0.0002524146969712,10,277.7741709514508,120.3814834265515,154.1712691051957,2.342943062869199,0.0619042293617544,0.0033674830343537,44.10216325881011,41.3720528290872,106904.7702178228,J95D02C,Classical,Classical,1.0,0,0,301,0,43.90045599608133,-0.995629365167761,-0.09097813584911045,0.0210984836673612,1.2089437723306011,185.22104643556816
2459600.5,0.1173064170214201,45.52952991685851,40.18862389364229,8.07606045424456,92.61039198909242,195.9379936863746,2.0972357430188,50.87043594007474,0.0032082213483519,2458946.7933148,112211.7088912631,0.00037836,0.02599,0.005826,0.00042094,0.00087115,0.081875,0.062424,0.029039,2.7471e-06,19.963,96.082,0.0005708383119144,5,3.237635709804326,194.5230173827413,92.61670650026878,8.08325243994117,0.1111451407188576,0.0032454531290879,45.20085077786945,40.17699585755105,110924.4181570323,J96K01V,Classical,Classical,1.0,0,0,301,0,40.187142835371695,0.35864844958433895,-0.932395239328137,-0.04483756560046541,-2.569864842707654,291.0393790290675
2459600.5,0.1046838243313829,44.02498391379205,39.41628023156868,31.60459719875658,11.44387395547508,358.797259465544,31.88579174255147,48.63368759601542,0.0033740791407184,2450150.2795360656,106695.7783104459,0.00016994,0.01063,0.0021368,0.0003442,8.1616e-05,0.038332,0.037133,0.011743,1.222e-06,9.1468,38.644,0.0002414538077019,6,32.0685614035284,358.8328462624999,11.54779930189412,31.66945174956988,0.1003368049588282,0.0033966871518857,43.84901121087514,39.4493415253721,105985.6218433709,J96R20Q,Classical,Classical,1.0,0,0,301,0,40.262658897873294,0.6708682283884528,0.66843108700801,0.32114747711951436,18.73233363279394,44.89573819724932
2459600.5,0.1696438485445941,39.77276068551152,33.02555649557821,5.292025335335853,163.4517696576397,49.95589781046126,149.13692831498,46.51996487544483,0.0039293930107196,2421646.3101523253,91617.20373042162,6.6023e-05,0.0051469,0.0067537,0.00027006,0.00036243,0.029522,0.037106,0.00602,7.6274e-07,3.623,17.784,0.0001294076627141,7,150.7687740267665,48.44269846358026,163.5396996875692,5.307034805201688,0.1752925758346917,0.003969435579067,39.52249302527047,32.59449341946217,90692.99471654589,J96R20R,Scattering,Scattering,1.0,0,301,0,0,45.80198161188522,0.9812300285894009,0.18808090789206647,-0.04258172238108075,-2.4404908736753432,10.850770310930123
2459600.5,0.0118683979817551,42.85013402855191,42.34157158432951,3.306306442891831,44.61842631507228,232.3680574149909,118.5750353958715,43.35869647277431,0.0035137899544228,2425854.87577832,102453.4774899855,1.4736e-05,0.0029262,0.0033231,0.00012018,0.00073295,0.24549,0.2475,0.0029609,3.5993e-07,66.987,10.495,6.828916796503398e-05,12,144.7669621703893,206.509966131877,44.60653796134913,3.314249917329243,0.0134045216180439,0.0035441926258094,42.62377969258208,42.05242831625011,101574.6145901938,J96T66K,Classical,Classical,1.0,0,0,301,0,43.09297416058184,0.8010139293035902,0.5985936476275298,-0.007894940252598872,-0.4523514552487069,36.770575734429336
2459600.5,0.1280679165272234,43.92955437590275,38.30358787301152,7.359487853911192,285.8249952851735,139.1730786612408,8.402480834807767,49.55552087879398,0.0033850795351002,2457118.289243153,106349.0521469634,2.4244e-05,0.0015587,0.00030003,5.3021e-05,0.00038072,0.0037685,0.0026303,0.0017583,1.8016e-07,0.84988,5.6602,3.548180768378143e-05,15,7.388999854163694,140.458342446212,285.8986794297383,7.346471167754363,0.1267368757272914,0.0033924748173156,43.88530104109785,38.32341509679746,106117.2210218059,J96T66S,Classical,Classical,1.0,0,0,301,0,38.38389097494645,0.23869020303373786,0.9689964142134044,0.06381955983299327,3.6590781665376055,76.16198275727812
2459600.5,0.034185465965174,43.46490502604258,41.97903699459528,1.014765838242374,74.48403658042928,218.4211191571073,233.519201064028,44.95077305748988,0.0034395052081497,2496373.4633426,104666.2174393553,0.00010013,0.0065753,0.010643,5.3191e-05,0.0077671,0.11678,0.11457,0.0068,7.8048e-07,26.327,23.75,0.0001512783703555,12,241.7093139281256,210.038164767694,74.64556680983213,1.014843544940549,0.0306859983802515,0.003411466164929,43.72227901105774,42.38061722814351,105526.4753028825,J97C29T,Classical,Classical,1.0,0,0,301,0,44.389377642644156,-0.9579389198939197,0.28642536607345714,0.017706931472064175,1.0145854642675782,163.35324571944912
2459600.5,0.1709062139754746,46.97649760652659,38.94792225476719,7.776448646733202,177.1666508993226,325.57737064,52.44784610191774,55.00507295828599,0.0030611395077994,2442467.061302324,117603.2647590101,7.4146e-05,0.0063218,0.0027496,0.00026539,0.00099407,0.027216,0.027368,0.0074022,6.1792e-07,5.7803,23.739,0.0001345736766702,5,51.57096216197831,326.2802652476896,177.0679063128422,7.759064653893853,0.1745540255917228,0.0030436688005873,47.17717250256184,38.94220712620454,118278.3093648476,J97G45A,Classical,Classical,1.0,0,0,301,0,43.09139324277292,-0.8409260100819551,-0.5353944937424648,0.07871582838218238,4.514755332554703,212.4837877178625
2459600.5,0.086427584978579,42.95747721309039,39.24476620079065,13.15100278018188,355.6168624593608,69.88152811695758,330.1674586894277,46.67018822539013,0.0035006276703841,2468122.5549340225,102838.7003409856,0.00016468,0.015449,0.0085556,0.00046548,0.00015466,0.15183,0.13794,0.016784,1.8884e-06,34.926,55.477,0.0003596347132622,5,326.8858469989899,73.33240863293385,355.7262300377934,13.18613492309415,0.0831652190729421,0.0035351953880176,42.6960687278027,39.1452408185016,101833.1267403776,J97Q04H,Classical,Classical,1.0,0,0,301,0,39.82007084560927,0.8626939801182469,0.48891930250409193,0.1292942856689731,7.42881369919229,29.54176734720615
2459600.5,0.0514113526890906,41.83657169591959,39.68569695315824,29.91204159346437,163.7961810550827,77.652647659336,128.9511159434108,43.98744643868094,0.0036422515803415,2424196.2691007936,98839.95985973104,0.0066664,0.10645,0.186,0.0051417,0.00024582,3.5188,4.4501,0.11192,1.3901e-05,1088.4,377.22,0.0025444245473484,3,135.2006747903351,71.50887542891252,163.8981378524423,29.9956681626071,0.0547484788317417,0.0036796178908004,41.57143559422062,39.29546273258531,97836.24568737042,J97R09X,Classical,Classical,1.0,0,0,301,0,43.24480526813407,0.9476482982442495,0.1896492424160951,-0.2568966089417679,-14.885997254035592,11.316884320360124
2459600.5,0.3673123577754934,48.162719026707,30.47195714412863,11.77724803221339,9.30053035065622,341.9642998744341,35.4119889058297,65.85348090928537,0.0029487474500636,2447591.3369551734,122085.7350778638,0.00030144,0.026904,0.0030032,0.00030829,0.00037967,0.020696,0.036395,0.036786,2.4708e-06,2.887,102.3,0.0005586063358483,5,35.89430197137604,341.662569849574,9.436824585025578,11.79664002324715,0.3630653183765737,0.0029765667779413,47.88355837887581,30.49869901104601,120944.7080669835,J97S10Z,Resonant,Resonant,1.0,0,0,0,301,37.26873603277362,0.463639035374028,0.8708025230418858,0.16352923512732087,9.411805398139471,61.96794413730975
2459600.5,0.0225903830851199,41.5872929820797,40.6478201021414,9.874734579229798,228.8755710155548,190.9345242233028,136.8316978584923,42.526765862018,0.0036750486777578,2422367.878106683,97957.88615775206,0.00014968,0.0099104,0.014676,0.00033677,0.0031162,0.40678,0.4162,0.010134,1.3137e-06,100.91,35.016,0.00023830356076,5,125.0757957283592,202.4394047879205,228.8910376224051,9.865836946241837,0.0212576706949388,0.0036538465990557,41.76668081346543,40.87881846671215,98526.30378435543,J98FE4S,Classical,Classical,1.0,0,0,301,0,42.28931016376381,-0.9433855333752884,-0.32008056910810095,-0.08701818601681387,-4.9920885218969016,198.74152206082246
2459600.5,0.1889515317820052,39.36376527847455,31.92592153239947,8.79550275784807,194.8950048516098,35.46252756566491,10.02777665476687,46.80160902454962,0.003990792282108,2457087.771713007,90207.65165202678,0.00024701,0.014917,0.0024138,0.00026467,0.0004446,0.022468,0.010503,0.017736,2.2685e-06,3.7758,51.277,0.0003789525695642,6,10.6509732362714,34.62935888480536,194.8006417494572,8.785854058146807,0.1886789647614279,0.0039993239311251,39.32533663155226,31.90547282701631,90015.21412113289,J98HF1H,Resonant,Resonant,1.0,0,0,0,301,32.09861036733566,-0.4208710137802913,-0.8994412034175867,0.11778417276643334,6.764238083640213,244.92393177355524
2459600.5,0.0873948081173743,40.71477838899695,37.15651814414914,28.06687521596467,16.43968813670161,131.1990537666802,74.95606363301164,44.27303863384476,0.0037938133549484,2439843.053699896,94891.33131191893,0.00026725,0.027125,0.01454,0.0004799,0.00021166,0.27561,0.29651,0.029496,3.7913e-06,58.489,94.828,0.000666220008392,4,74.68190182320754,131.2399768074561,16.34032348167334,28.00869758229117,0.0901369912515276,0.0037920498322322,40.74560896481314,37.07292236601361,94935.46127480164,J98HF1L,Classical,Classical,1.0,0,0,301,0,40.092972353489564,-0.628540270474894,-0.7268102505977468,-0.27691873901451214,-16.07639117228901,229.14698602702853
2459600.5,0.0558636596864154,37.87809294859299,35.76208405454238,25.0209121292505,37.31030718673431,306.365205793312,234.5241795606895,39.99410184264361,0.0042278728305516,2489278.739026631,85149.20254898719,0.00020645,0.011289,0.018428,0.0002473,0.00024404,0.12386,0.1171,0.011919,1.89e-06,17.334,38.065,0.0002980350677981,9,234.4288320690715,306.160053676424,37.30733877066734,24.97473800736324,0.0525251757855812,0.0042169880396492,37.96020863358437,35.96634200224801,85368.98767916452,J98HF1N,Classical,Classical,1.0,0,0,301,0,39.18623184253106,-0.8328242216983277,-0.5527052348541246,0.03034368331995153,1.7388318938491414,213.57030961521602
2459600.5,0.0964249881774706,41.26478846668628,37.28583172664023,16.73341365244088,123.5978615353134,226.1402769644374,229.2084265030606,45.24374520673233,0.0037182162037828,2494776.392505625,96820.62049908262,0.00062928,0.036041,0.058495,0.00015237,0.0012926,0.17946,0.15668,0.039516,4.8712e-06,17.58,126.84,0.0008734080880869,5,229.0774297684007,226.1141206563559,123.4411195540423,16.72976910609304,0.0926200515965893,0.0037058894055783,41.37473264582412,37.54260277337281,97142.67227136044,J98HF1O,Classical,Classical,1.0,0,0,301,0,44.06999132937464,-0.8200662377983317,-0.49472791207786854,0.28763806881976306,16.71660336461138,211.10165612213206
2459600.5,0.039907626450096,44.69998074859772,42.9161106145562,2.05186418426844,122.8821987946944,350.7150812080152,219.3255272830602,46.48385088263925,0.0032979424268064,2502255.723927957,109158.9704762095,0.00019371,0.011987,0.020117,0.00020994,0.0016178,0.14392,0.14504,0.012466,1.3266e-06,34.704,43.911,0.000268165663592,7,212.4393704451847,357.504194158654,122.9163073386926,2.054299237241966,0.0465857407261516,0.0033416516469572,44.329148292001,42.26404208305871,107731.1575333713,J98K61Y,Classical,Classical,1.0,0,0,301,0,46.09813473840891,0.8669260994078575,-0.4981670150772032,-0.016394000565668233,-0.9393491220403355,330.11677078240444
2459600.5,0.0411920481433279,44.16609471694674,42.34680281706348,1.184601520300945,102.6948129632972,203.11718288,26.55706262548579,45.98538661682998,0.0033579217743948,2451691.7205793504,107209.1681066267,0.00029476,0.01758,0.0039051,0.00029907,0.0070747,0.096619,0.095858,0.018304,2.0049e-06,26.418,64.01,0.0003980428904268,5,33.74102144935608,195.9282253424577,102.6632702357795,1.184062979122651,0.0340623997337528,0.0034060265175406,43.7688181906531,42.27794720956912,105695.0079942256,J98K65S,Classical,Classical,1.0,0,0,301,0,42.54542913788199,0.9030172064024621,-0.42929636876291,-0.01626507633159996,-0.9319613224879657,334.57348257655576
2459600.5,0.2205176769008217,39.45180455726189,30.75198426674924,8.758550691779467,53.842403838918,18.18479500275437,10.84542920485353,48.15162484777453,0.0039774411670399,2456873.764707288,90510.45254502482,0.00017219,0.01074,0.0015836,0.00014325,0.00027173,0.012875,0.0041077,0.013108,1.6242e-06,2.0284,36.959,0.000272230893378,6,10.39152942297533,18.87950676809709,53.88755029244115,8.764456167666406,0.2203559109557825,0.0039767349489486,39.47411537784911,30.77576072458951,90526.52606258646,J98U43R,Resonant,Resonant,1.0,0,0,0,301,31.008883221528937,0.016668883479062806,0.9959437503011033,0.08842055507479858,5.072749286014743,89.04114312624151
2459600.5,0.1230843554595486,45.38882670747171,39.80217222711741,2.225547362898903,88.32893985285469,34.5226490102846,349.9136953388445,50.97548118782602,0.0032231509046152,2462729.8305711234,111691.9469964992,0.00013052,0.0088684,0.001969,0.00016482,0.00089419,0.025882,0.022601,0.00996,9.4464e-07,6.1715,32.735,0.0001953872933785,11,349.3902669676015,35.30192083542988,88.3399335763278,2.225990514996207,0.1267937901817235,0.0032062275134958,45.5687671613594,39.79093045906219,112281.489222041,J98W24G,Classical,Classical,1.0,0,0,301,0,39.920082124576595,-0.3396005788769614,0.9404617341211384,0.014253893513488797,0.8167155973690596,109.85464292402914
2459600.5,0.0413783052661238,38.98630388209526,37.37311669886405,1.518399664009535,183.6454739743502,159.2760375257239,91.07624472928788,40.59949106532646,0.0040488900040573,2437106.373304036,88913.25761856978,7.8246e-05,0.012073,0.0088468,0.00021345,0.0096612,0.31022,0.31998,0.012572,1.8807e-06,68.585,41.301,0.0003096728542544,8,92.3073691477864,158.3428495607127,183.7090477313883,1.518432558121625,0.0383881269566824,0.0040545802716592,38.96723299298514,37.47135390569981,88788.47522549612,J98W24V,Classical,Classical,1.0,0,0,301,0,39.08460004042872,0.19525086888818438,0.9804191760797392,-0.025599558073025556,-1.4669068845613784,78.73688153215248
2459600.5,0.0409206421979979,43.28946723360458,41.51803443399629,0.9180280020056816,60.70027976064899,180.6052525561576,201.032173485739,45.06090003321287,0.0034604351314547,2505539.1812569527,104033.1595086597,0.00027468,0.015403,0.026662,0.0002589,0.0032107,0.070429,0.076626,0.016033,1.8469e-06,34.796,55.523,0.0003558140347831,7,205.550847372981,176.3969757209912,60.77760376046498,0.9215500709196224,0.0420144157523138,0.0034616426280139,43.29874912252179,41.47957747533302,103996.87047029,J98W24X,Classical,Classical,1.0,0,0,301,0,44.95345743195928,0.16089535241349373,0.9869561923295632,0.0054918115470080145,0.31465920522491414,80.74098965957985
2459600.5,0.0365737444742905,43.0465808762992,41.47220622683755,1.911315110371795,102.6266798264321,10.9237570126726,354.0488142604975,44.62095552576085,0.0034897641845765,2461305.826040597,103158.8327919311,0.0001909,0.011148,0.0027457,0.00021753,0.00089626,0.10515,0.099017,0.011556,1.3557e-06,27.909,40.075,0.0002589752722065,7,351.1472791699954,14.11701828755785,102.6289458742009,1.910828363281012,0.0398510922429505,0.0034752438854731,43.18570146885494,41.46470409604309,103589.8520690388,J98W24Y,Classical,Classical,1.0,0,0,301,0,41.48693150832362,-0.294901292220832,0.9555241005855444,0.0026307882220927047,0.15073323579093834,107.15167971022082
2459600.5,0.2021190089623423,39.36237067888162,31.4064873268577,6.736288966867735,15.81847441076451,27.85773566675062,30.27622936241793,47.31825403090554,0.0039910043732432,2452014.382188304,90202.8578103128,0.00015889,0.0096329,0.0014425,0.00016239,0.0011861,0.011586,0.018215,0.01158,1.465e-06,1.8811,33.112,0.0002447235731451,6,29.88152661951882,28.41132380083824,15.96657982447635,6.740833759014873,0.2005999448941099,0.0039937526623487,39.36190059055274,31.46590550116043,90140.78497997992,J98W31S,Scattering,Scattering,1.0,0,301,0,0,33.03602865210398,0.02467735029202849,0.9933924206459295,0.11208267924075276,6.435386868931997,88.57697999421117
2459600.5,0.0879830868498204,44.67282476834873,40.74237174692829,6.796840070940905,237.0756359881027,53.65346110913168,141.3007441910865,48.60327778976916,0.0033009500428083,2416794.41618818,109059.5117561119,0.00015592,0.014361,0.019901,0.00030193,0.00029277,0.13301,0.14337,0.015625,1.5918e-06,23.47,52.591,0.0003214706048804,7,143.6430430092604,51.70551357139096,237.0942416346298,6.798469839118928,0.0864309579937585,0.0033056977860041,44.64999407434458,40.79085231208332,108902.8771850192,J98W31W,Classical,Classical,1.0,0,0,301,0,47.86378171520702,0.21281788101264018,0.9761921295609455,-0.041922257865669936,-2.40267256723426,77.7014805430966
2459600.5,0.1057552602740656,45.32409485590617,40.53083340773338,2.969458517703982,37.35164999438448,40.50030149897128,19.34562395814078,50.11735630407897,0.0032300583234157,2453611.2508840016,111453.0958745359,7.5478e-05,0.0048249,0.00090167,0.00010977,0.0027334,0.01656,0.013412,0.0053352,5.1578e-07,4.0701,17.797,0.0001064533117614,9,17.7791713807688,42.23725341736744,37.49287858265873,2.972618553031532,0.1068822635878395,0.0032199382145154,45.43931871982987,40.58266147916516,111803.3875237482,J98W31X,Classical,Classical,1.0,0,0,301,0,40.87149586708235,-0.2035280253655648,0.9779534780051717,0.046726199806770174,2.6781892104353124,101.75636867648103
2459600.5,0.1143671140680042,45.03809054474009,39.8872141060047,1.974632191075322,63.58574705076835,108.4300860291707,302.0613665475847,50.18896698347548,0.0032608747609861,2477368.31928138,110399.8240923319,0.00011497,0.021121,0.019883,0.00051824,0.0044579,0.17853,0.16017,0.023537,2.2938e-06,36.624,77.66,0.0004689586024749,5,303.03418047202,107.6875367900903,63.65686010614708,1.97741031636154,0.117908817219342,0.0032465409695124,45.19075304418993,39.86236480349811,110887.2499625541,J98W31Y,Classical,Classical,1.0,0,0,301,0,42.770417340353454,-0.21030605974616037,0.9773995627386565,0.021481526769013163,1.2308955010928733,102.14313351602893
2459600.5,0.1686018716587236,39.43169249013309,32.78343533362542,14.5952204841735,50.50285884388416,351.3275405862416,44.23089895432514,46.07994964664077,0.0039804845855989,2448488.56174144,90441.24961630236,0.00040904,0.026972,0.0066694,0.00060968,0.0005109,0.10002,0.11146,0.031519,4.084e-06,17.351,92.794,0.0006840183186848,4,43.46383964305063,352.3304239187282,50.56432289266397,14.60347477777894,0.1675992624077967,0.0039726752849621,39.5010031133681,32.88066412719952,90619.03482590508,J98W31Z,Scattering,Scattering,0.7840531561461794,0,236,0,65,35.327320340077215,-0.18384789147692782,0.9631348292359362,0.19639565553278346,11.326265444947742,100.80689340222972
2459600.5,0.6126429328794211,89.39959040212065,34.62956313994651,25.62396991704768,163.24086488,15.01540203214714,6.945953657373702,144.1696176642948,0.001166005987026,2453643.451979097,308746.270607229,0.00035045,0.086974,0.002362,0.00016291,0.00018341,0.0027129,0.010473,0.14026,1.7016e-06,0.44547,450.56,0.0009728679919985,8,6.856388594043646,15.03730253607142,163.1290461323238,25.58412009782639,0.6162834524728663,0.001151060114152,90.21210845504476,34.61587880151316,312755.1685388858,J99CB8Y,Scattering,Scattering,0.9966777408637874,1,300,0,0,37.17097904484754,-0.8158384653638296,-0.47438241733918235,0.330709722494252,19.31185840904318,210.17654994251006
2459600.5,0.6766474548297091,115.8592545916317,37.46338485373682,27.81366528696454,345.2732457779073,236.8096261760462,357.2062489161982,194.2551243295266,0.0007903291106357,2463135.421143869,455506.4404883104,0.00046163,0.17967,0.0049015,0.00044763,0.00019586,0.015292,0.0085002,0.30125,1.8384e-06,2.6148,1059.6,0.0015507608833949,5,357.2782495383895,236.6156965077497,345.1818404250395,27.75869292139156,0.6790534328835834,0.0007811595349693,116.8163623051577,37.49181046486792,460853.3646256326,J99CB8Z,Detached,Detached,0.9833887043189368,296,0,0,5,38.346100648294936,-0.9046749796372773,-0.3180239221503077,-0.28359119548820044,-16.4746559568383,199.36830352161
2459600.5,0.1241117193198547,46.6614543090387,40.87022098877906,8.767528830387247,168.2017159908571,349.6946844049674,32.50875061262019,52.45268762929833,0.0030921935379809,2449087.331851461,116422.2082409053,0.0002848,0.020481,0.0047947,0.00044496,0.00064252,0.067634,0.071514,0.023023,2.0359e-06,16.803,76.652,0.0004389275967344,7,31.8086107182636,350.2653006338342,168.1133975161688,8.746145096790922,0.1287252939564463,0.0030703052688709,46.90391904624298,40.86619827930598,117252.1845465822,J99CB9B,Classical,Classical,1.0,0,0,301,0,42.02925866754339,-0.9434436571257648,-0.3221315405429364,0.07839219614602429,4.496155093867077,198.8520735831996
2459600.5,0.0740201939034719,44.55966654511317,41.26135138716984,0.4518084910142027,190.47152988,69.37136356063276,303.7612379240703,47.8579817030565,0.0033135320495749,2476572.951521374,108645.3954915514,8.5884e-05,0.013435,0.010941,0.00030142,0.0074885,0.17213,0.16365,0.014429,1.4985e-06,41.724,49.135,0.0003015058469164,9,307.2054022283794,65.70389984481741,190.4575821618567,0.4535613805879131,0.0744704439076819,0.003293453037122,44.76059526544041,41.42725386645098,109307.7678479914,J99CB9C,Classical,Classical,1.0,0,0,301,0,42.91335229075278,-0.9603689239774963,-0.27873088427429765,0.0007899430193717109,0.04526040577297834,196.18447970651115
2459600.5,0.5580335990044321,87.53797684961934,38.68884457865961,19.74831988492472,303.5266841021876,199.7129201925698,5.027762382223109,136.3871091205791,0.0012033980854815,2455422.528933833,299152.8774586134,0.00019769,0.042612,0.0015328,0.00016513,0.00022129,0.0046645,0.0039904,0.066391,8.7869e-07,0.9277,218.43,0.0004867830115973,10,4.875021109879445,199.9668595789112,303.4486029185993,19.7132983924481,0.5639169538784438,0.0011793913742536,88.76154889689569,38.70740662142572,305242.1849598719,J99CB9F,Detached,Detached,1.0,301,0,0,0,39.64206145826826,-0.9305005102645253,0.2925523219343564,-0.22041311060886248,-12.733298118520947,162.5466863779484
2459600.5,0.0871998554310477,43.07703415054941,39.3207230002232,20.00554825627795,122.4210052926066,174.0355163476456,217.7966844342677,46.83334530087563,0.0034860642097656,2500392.43813108,103268.3216194122,0.00023777,0.012735,0.021845,0.00031365,0.00021177,0.037668,0.040947,0.013845,1.5459e-06,21.106,45.793,0.0002956331662828,7,220.3338821324294,171.6344957471732,122.355909681636,19.95550806235644,0.0831065841956655,0.0034605771613454,43.30763608074479,39.70848637648513,104028.8897531863,J99CB9H,Classical,Classical,1.0,0,0,301,0,46.16535766853863,-0.8313151228792639,0.5348847664006458,0.15104122994984115,8.687272168602902,147.24196102882476
