"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch.mjd","epoch.cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp.cal","per","per.y","moid","moid.ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A2","A3","DT"
3841654,"       (2013 WG114)","2013 WG114",,,N,N,6.68,,,,,,,,,,,,,,,,,.48496,,4,2459600.5,59600,2022-01-21.0000000,J2000,.07155912858073242,44.51610554538963,41.33057182475363,1.469123377216442,70.12419867497516,275.1942767747948,24.19567227532975,47.70163926602562,.003318396898110447,2452309.126177565685,2002-02-03.6261776,108486.1187656577,297.018805655463,40.3245,15693.085665,36.3478,5.950,.00012605,.00868,.0051422,.00021293,.01794,.24142,.21028,.0093011,9.7056E-7,62.188,31.73,TNO,"Otto Matic",1888,2013-09-08,2018-11-09,42,,,4,.15239,,,,,
3989579,"       (2013 WH123)","2013 WH123",,,N,N,7.12,,,,,,,,,,,,,,,,,.22734,,3,2459600.5,59600,2022-01-21.0000000,J2000,.1261353672407677,46.63307241174384,40.75099269752322,9.318653596393473,130.0405023602166,183.7496022894004,53.04013114488784,52.51515212596446,.003095016931348431,2442463.233121857455,1975-02-19.7331219,116316.0034291496,318.455861544557,39.7381,15464.876377,35.6728,5.973,.00036267,.011076,.012315,.00030581,.0035079,.10393,.071783,.012473,1.1027E-6,21.532,41.441,TNO,"Otto Matic",1856,2013-09-10,2018-10-10,32,,,4,.17251,,,,,
3989581,"       (2013 WJ123)","2013 WJ123",,,N,N,7.85,,,,,,,,,,,,,,,,,.21078,,"JPL 5",2459600.5,59600,2022-01-21.0000000,J2000,.2315847293599816,39.76039038104713,30.55249113540512,9.187110366325131,85.11556753222894,277.0147302561435,26.52437506053928,48.96828962668914,.003931226930154472,2452853.401566916911,2003-08-01.9015669,91574.46425659643,250.717219046123,29.5638,11505.344046,25.6512,5.440,.00017461,.01108,.0022809,.0001067,.00075949,.025999,.023469,.013646,1.6433E-6,3.8279,38.279,TNO,"Otto Matic",2929,2013-11-04,2021-11-11,23,,,4,.23262,,,,,
3989588,"       (2013 WK123)","2013 WK123",,,N,N,7.84,,,,,,,,,,,,,,,,,.25487,,4,2459600.5,59600,2022-01-21.0000000,J2000,.4527086336304408,55.81217801440231,30.5455231655633,15.05317828381964,169.9534099050285,187.9051283068462,22.397811947081,81.0788328632413,.002363799398303863,2450125.156211033609,1996-02-11.6562110,152297.1874255984,416.96697447118,29.5431,11497.288227,25.5849,5.733,.00030579,.030483,.002449,.00046648,.0023139,.013663,.02015,.044283,1.9366E-6,1.5537,124.77,TNO,"Otto Matic",2548,2013-11-23,2020-11-14,25,,,4,.20789,,,,,
54197647,"       (2013 WA139)","2013 WA139",,,N,N,6.85,,,,,,,,,,,,,,,,,.32565,,1,2459600.5,59600,2022-01-21.0000000,J2000,.1380590995098814,43.77505751161097,37.7315124905647,2.309064426931362,69.93232502971674,46.7947902564568,271.0538422138098,49.81860253265725,.003403015959820794,2485737.949496673591,2093-08-13.4494967,105788.5135569443,289.633165111415,36.7482,14301.296994,32.4653,5.860,.00038093,.010356,.016711,.00030713,.015823,.089577,.12186,.011785,1.2075E-6,28.743,37.538,TNO,"Otto Matic",1830,2013-11-22,2018-11-26,25,,,4,.17447,,,,,
54197655,"       (2013 WB139)","2013 WB139",,,N,N,7.49,,,,,,,,,,,,,,,,,.32277,,1,2459600.5,59600,2022-01-21.0000000,J2000,.02475938736549308,43.23064515505919,42.1602808656049,3.186037819700416,132.7115620067227,282.5811615318394,320.7500040723657,44.30100944451348,.003467500231146386,2470919.892447353319,2053-01-17.3924474,103821.1899068802,284.246926507543,41.1736,16023.529912,37.134,5.874,.00045255,.016884,.015761,.0005795,.013916,.81199,.76647,.017302,2.0313E-6,218.21,60.821,TNO,"Otto Matic",1783,2013-11-22,2018-10-10,15,,,4,.23641,,,,,
54197657,"       (2013 WC139)","2013 WC139",,,N,N,7.52,,,,,,,,,,,,,,,,,.42144,,1,2459600.5,59600,2022-01-21.0000000,J2000,.1027598882062285,45.3621670767952,40.70075585919147,4.372710782050985,63.89694415439499,337.0273022269836,338.2792458441065,50.02357829439894,.003225992721115884,2466333.544998433897,2040-06-28.0449984,111593.5561923632,305.526505660132,39.7099,15453.901783,35.7197,5.972,.00032334,.016291,.0079048,.00046925,.0094573,.16471,.13054,.017965,1.7378E-6,39.659,60.115,TNO,"Otto Matic",1783,2013-11-22,2018-10-10,15,,,4,.20953,,,,,
3989591,"       (2013 XU33)","2013 XU33",,,N,N,7.48,,,,,,,,,,,,,,,,,.32563,,3,2459600.5,59600,2022-01-21.0000000,J2000,.09915004848339481,40.81450350660024,36.76774350509514,22.88281846805644,54.9451712485314,23.84309030627603,324.292931222565,44.86126350810535,.003779917291638234,2469047.021186171078,2047-12-02.5211862,95240.17914264316,260.753399432288,35.7951,13930.379067,31.7578,5.263,.00016496,.0047962,.0064689,.00045728,.00066229,.092825,.071456,.0052718,6.6628E-7,18.168,16.788,TNO,"Otto Matic",1852,2013-11-03,2018-11-29,33,,,4,.1501,,,,,
54197648,"       (2013 XL40)","2013 XL40",,,N,N,7.60,,,,,,,,,,,,,,,,,.41884,,1,2459600.5,59600,2022-01-21.0000000,J2000,.6055202385726105,90.91127549243399,35.86265826731504,14.48387839045651,108.5992590143657,273.9961789277888,6.00851728986707,145.9598927175529,.001137044462294179,2454316.170768279481,2007-08-03.6707683,316610.3102719829,866.831787192287,34.899,13581.64383,31.0586,6.499,.00059544,.12598,.0056227,.00030796,.0033767,.10288,.0096797,.20227,2.3635E-6,16.981,658.12,TNO,"Otto Matic",1116,2013-12-01,2016-12-21,12,,,4,.15532,,,,,
54197659,"       (2013 XM40)","2013 XM40",,,N,N,8.00,,,,,,,,,,,,,,,,,.33615,,1,2459600.5,59600,2022-01-21.0000000,J2000,.1113703941071366,42.19531267312513,37.49600407124533,47.02950636393975,77.78400407082025,225.365154129587,50.86527428286264,46.89462127500494,.003595901275397404,2445455.152175554729,1983-04-30.6521756,100113.9832350415,274.097147802988,36.6194,14251.171898,32.7961,3.981,.00085849,.030279,.017555,.0001517,.0016086,.20575,.15517,.033651,3.8706E-6,40.079,107.76,TNO,"Otto Matic",1825,2013-12-02,2018-12-01,7,,,4,.17972,,,,,
54197651,"       (2013 YD169)","2013 YD169",,,N,N,7.72,,,,,,,,,,,,,,,,,.38556,,1,2459600.5,59600,2022-01-21.0000000,J2000,.1798653838764387,43.01374758630191,35.27706336472748,28.88655913486422,50.45526563584658,260.2170020805963,65.30275994162699,50.75043180787635,.003493760661582845,2440909.248289574702,1970-11-18.7482896,103040.8304605795,282.110418783243,34.3889,13383.128213,30.8464,5.074,.00045308,.011642,.014729,.00092084,.00080265,.060577,.053808,.013736,1.4184E-6,8.5283,41.833,TNO,"Otto Matic",1376,2013-12-20,2017-09-26,19,,,4,.25187,,,,,
3755684,"       (2014 AM55)","2014 AM55",,,N,N,5.2,,,,,,,,,,,,,,,,,,,10,2459600.5,59600,2022-01-21.0000000,J2000,.1392822887344319,46.83724998353389,40.31365060780056,7.192167269626059,131.8454882387521,114.6774499897335,270.0264750568749,53.36084935926723,.003074800847639301,2488862.078034298676,2102-03-04.5780343,117080.753466161,320.549633035348,39.3079,15297.455443,34.9842,6.006,2.3602E-5,.0018726,.0020809,.00012124,5.6182E-5,.01267,.01359,.0021334,1.844E-7,2.8386,7.0213,TNO,"Otto Matic",6176,2004-03-17,2021-02-12,147,,,3,.50196,,,,,
3841284,"       (2014 BD70)","2014 BD70",,,N,N,5.5,,,,,,,,,,,,,,,,,.39438,,4,2459600.5,59600,2022-01-21.0000000,J2000,.1358384606447623,41.22708734605012,35.62686326409551,22.97480952369402,276.6462809554868,9.894435711664844,218.438314631122,46.82731142800473,.00372331769056361,2497620.807997797907,2126-02-25.3079978,96687.96216674858,264.717213324431,34.6138,13470.652546,30.4351,5.261,1.9083E-5,.00099312,.0015617,.00010402,.00017445,.010267,.013066,.001128,1.3454E-7,3.1957,3.4937,TNO,"Otto Matic",3986,2010-02-08,2021-01-07,127,,,3,.62835,,,,,
3669364,"       (2014 FP43)","2014 FP43",,,N,N,6.9,,,,,,,,,,,,,,,,,,,12,2459600.5,59600,2022-01-21.0000000,J2000,.1481050706032737,44.59489704176935,37.99016666685238,28.310288956955,5.529942819342538,128.381942399361,42.28352776801933,51.19962741668632,.003309606230865164,2446824.500434345933,1987-01-29.0004343,108774.2694712937,297.807719291701,37.0748,14428.399916,32.9661,5.215,4.7366E-5,.0024887,.0012129,.00016959,4.8489E-5,.014655,.011622,.0028573,2.7705E-7,2.9889,9.1056,TNO,"Otto Matic",2676,2010-12-15,2018-04-13,63,,,3,.69279,,,,,
3671138,"       (2014 FX61)","2014 FX61",,,N,N,7.8,,,,,,,,,,,,,,,,,,,10,2459600.5,59600,2022-01-21.0000000,J2000,.1424260956052087,42.78340199751953,36.68992909430474,21.57896825455621,189.3922676642426,45.35496401690715,335.7569157842441,48.87687490073433,.003522014186480594,2466483.801126047158,2040-11-25.3011260,102214.2390515847,279.84733484349,35.7159,13899.556803,31.4422,5.400,.00035664,.018233,.010125,.00094096,.00011152,.13455,.098937,.02083,2.2515E-6,26.241,65.342,TNO,"Otto Matic",1894,2014-03-30,2019-06-06,43,,,4,.20399,,,,,
3671137,"       (2014 FB62)","2014 FB62",,,N,N,7.8,,,,,,,,,,,,,,,,,,,9,2459600.5,59600,2022-01-21.0000000,J2000,.1799695311866052,39.3334769232966,32.25464952147176,6.051828725045422,187.8476053085816,351.2339191009804,19.31087723268642,46.41230432512145,.003995402774624089,2454767.225779104137,2008-10-27.7257791,90103.55658920293,246.690093331151,31.2591,12165.103947,26.8019,5.511,.00028829,.016883,.002509,.00043424,.00036312,.025489,.026654,.019921,2.5724E-6,4.3931,58.012,TNO,"Otto Matic",5500,2001-02-20,2016-03-13,39,,,4,.18614,,,,,
54149897,"       (2014 FC62)","2014 FC62",,,N,N,7.49,,,,,,,,,,,,,,,,,.19268,,4,2459600.5,59600,2022-01-21.0000000,J2000,.1388876853707093,45.59420936773483,39.26173516234262,2.117551707205513,11.67148732669085,269.5227198840857,294.6644733038983,51.92668357312703,.003201397047992373,2480008.942225894567,2077-12-06.4422259,112450.906464651,307.873802777963,38.2471,14884.623907,34.0485,5.973,.001246,.019257,.057096,.0005947,.0010594,.18375,.12443,.021932,2.0282E-6,25.942,71.242,TNO,"Otto Matic",2600,2014-03-30,2021-05-12,46,,,4,.18577,,,,,
3709964,"       (2014 FC69)","2014 FC69",,,N,N,4.7,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.4456245548598036,72.06501898178541,39.951076977064,30.06431586952314,250.2023003223671,188.8985828564708,91.98972942950168,104.1789609865068,.001611080777238194,2402502.351521563243,1865-09-22.8515216,223452.4830077933,611.779556489509,38.9695,15165.760315,34.8729,5.839,.016527,1.3084,.46708,.011862,.017948,2.0246,5.3495,1.8914,4.3875E-5,1766.,6085.3,TNO,"Otto Matic",682,2013-03-10,2015-01-21,27,,,7,.18089,,,,,
3802111,"       (2014 FO69)","2014 FO69",,,N,N,7.1,,,,,,,,,,,,,,,,,,,"JPL 2",2457513.5,57513,2016-05-05.0000000,J2000,.2975074427990353,55.26406639353496,38.82259532211827,16.06880330785929,294.3164514906171,22.72167908593039,282.1381352349352,71.70553746495165,.002399052861362313,2489968.751828361354,2105-03-15.2518284,150059.2195353179,410.839752321199,37.8135,14715.879795,33.7852,6.074,.10049,5.2191,1.8878,.0024141,.12724,11.641,25.134,6.7718,.00033985,5879.2,21257.,TNO,"Otto Matic",1449,2014-03-24,2018-03-12,10,,,8,.090256,,,,,
3802110,"       (2014 FD70)","2014 FD70",,,N,N,6.9,,,,,,,,,,,,,,,,,,,"JPL 3",2457038.5,57038,2015-01-16.0000000,J2000,.3740621689039691,57.32749619736894,35.88344863194707,26.63715351389218,289.3911966659882,110.7948665235412,86.36912617401507,78.7715437627908,.00227069922958257,2419002.143159427767,1910-11-26.6431594,158541.4727366513,434.062895925123,34.9853,13615.229201,31.4578,5.594,.12997,5.8345,3.7995,.049519,.17752,13.404,34.279,8.017,.00034665,9289.9,24203.,TNO,"Otto Matic",600,2014-03-25,2015-11-15,8,,,8,.15963,,,,,
3757877,"       (2014 FL70)","2014 FL70",,,N,N,6.3,,,,,,,,,,,,,,,,,,,4,2459600.5,59600,2022-01-21.0000000,J2000,.4169226335086759,55.25361625729545,32.21713305642604,8.902471699620163,257.6482316700298,25.11676963087,287.6772156856753,78.29009945816486,.002399733494132693,2489738.340093974039,2104-07-27.8400940,150016.6584665313,410.72322646552,31.204,12143.66068,27.0203,5.947,.0053045,.26692,.14191,.00080813,.030051,.44478,1.223,.3782,1.7389E-5,292.78,1087.,TNO,"Otto Matic",1477,2014-03-25,2018-04-10,13,,,6,.26563,,,,,
3719016,"       (2014 FV71)","2014 FV71",,,N,N,6.3,,,,,,,,,,,,,,,,,,,12,2459600.5,59600,2022-01-21.0000000,J2000,.3064007364752703,54.72744830608013,37.95891783968489,27.13071109737088,202.1768744990759,39.441723940,325.718790875391,71.49597877247537,.002434424301901828,2473682.354628968238,2060-08-10.8546290,147878.9049709863,404.870376375048,36.9919,14396.137723,32.7771,5.590,.00012051,.0050772,.0044533,.00022392,.00027964,.014426,.0069312,.0066328,3.3877E-7,1.4956,20.579,TNO,"Otto Matic",2240,2014-03-24,2020-05-11,58,,,3,.6343,,,,,
3719017,"       (2014 FX71)","2014 FX71",,,N,N,6.0,,,,,,,,,,,,,,,,,,,13,2459600.5,59600,2022-01-21.0000000,J2000,.4558556674879031,61.98453881925316,33.72853550187267,17.72860347803593,275.9505175115544,192.7241540076546,31.98145078639123,90.24054213663365,.002019663479639346,2443765.460594275732,1978-09-13.9605943,178247.5167914041,488.015104151688,32.7475,12744.344575,28.5213,5.936,.00040253,.051862,.014496,.00013034,.0031762,.052368,.051782,.075504,2.5348E-6,5.9738,223.71,TNO,"Otto Matic",1811,2014-03-28,2019-03-13,30,,,4,.39999,,,,,
3719019,"       (2014 FY71)","2014 FY71",,,N,N,5.4,,,,,,,,,,,,,,,,,,,17,2459600.5,59600,2022-01-21.0000000,J2000,.2037673898223078,43.24319878639896,34.43164504212725,18.56366819773827,241.8355189104216,241.8640543131282,55.9429676585717,52.05475253067066,.003465990402036651,2443459.956845091363,1977-11-12.4568451,103866.4157259236,284.37074805181,33.488,13032.52496,29.4118,5.471,1.5183E-5,.0011598,.00059585,4.3314E-5,.0001592,.0045709,.004774,.0013962,1.3944E-7,.74448,4.1787,TNO,"Otto Matic",4024,2010-03-12,2021-03-18,163,,,2,.47952,,,,,
3753720,"       (2014 FZ71)","2014 FZ71",,,N,N,6.9,,,,,,,,,,,,,,,,,,,4,2459600.5,59600,2022-01-21.0000000,J2000,.2546901018830819,74.94839177376618,55.85977823693253,25.51225050807216,306.024442305894,244.9076608264721,351.1116728851547,94.03700531059981,.001519009872442101,2465451.895225335537,2038-01-28.3952253,236996.4847043625,648.86101219538,54.9418,21381.700306,50.9175,6.694,.0067318,.37463,.23459,.0061036,.013369,3.0714,1.6394,.47004,1.1389E-5,1120.6,1776.9,TNO,"Otto Matic",716,2014-03-24,2016-03-09,12,,,6,.22677,,,,,
3753795,"       (2014 FA72)","2014 FA72",,,N,N,7.2,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.3917272637227793,56.14759876841418,34.1530535382588,5.1148695195712,322.6155908933094,114.946095212411,72.65012016251585,78.14214399856957,.002342649373659653,2428588.552168889932,1937-02-24.0521689,153672.1645363485,420.731456636135,33.1718,12909.469406,29.0821,6.113,.017523,.9497,.41032,.0052862,.063674,1.099,3.5247,1.3217,5.9437E-5,718.75,3898.9,TNO,"Otto Matic",770,2014-03-25,2016-05-03,11,,,7,.16053,,,,,
3755688,"       (2014 FC72)","2014 FC72",,,N,N,4.7,,,,,,,,,,,,,,,,,,,8,2459600.5,59600,2022-01-21.0000000,J2000,.3120933025640543,75.10072752536668,51.66229344701181,29.94235854615597,178.0896306037348,33.0710215360839,358.674083490009,98.53916160372154,.001514390433961353,2460476.044694588861,2024-06-14.5446946,237719.4096890255,650.840272933677,50.6969,19729.712573,46.3807,6.324,3.519E-5,.0044841,.00055796,.0001286,.00011028,.0073735,.0036631,.0058836,1.3563E-7,2.408,21.291,TNO,"Otto Matic",7322,2000-05-04,2020-05-21,134,,,2,.4673,,,,,
3757909,"       (2014 FF72)","2014 FF72",,,N,N,6.9,,,,,,,,,,,,,,,,,,,"JPL 3",2456871.5,56871,2014-08-02.0000000,J2000,.2715480911173948,50.40701885114422,36.71908910319747,27.00645027179691,302.8745088602913,78.91451700553031,121.0582367673143,64.09494859909097,.00275402294266214,2412914.626986336945,1894-03-27.1269863,130717.8652811115,357.886010352119,35.8286,13943.416262,32.4123,5.441,.081961,2.3839,2.3963,.057015,.11314,22.729,41.107,3.0312,.00019537,11809.,9272.9,TNO,"Otto Matic",391,2014-03-24,2015-04-19,11,,,8,.11906,,,,,
3757912,"       (2014 FG72)","2014 FG72",,,N,N,7.07,,,,,,,,,,,,,,,,,,,4,2459600.5,59600,2022-01-21.0000000,J2000,.2270745951823675,46.34977485527861,35.82491849322234,35.03917740156444,192.8728219542815,170.5579639926294,151.2465755957522,56.87463121733487,.003123436136563051,2411177.363113910171,1889-06-23.8631139,115257.6791264683,315.55832751942,34.8284,13554.168428,30.9025,4.872,.0014327,.061286,.094839,.0019603,.0021651,.64033,1.0102,.075203,6.195E-6,296.28,228.6,TNO,"Otto Matic",2553,2014-03-24,2021-03-20,10,,,6,.13841,,,,,
3757905,"       (2014 FH72)","2014 FH72",,,N,N,7.2,,,,,,,,,,,,,,,,,,,3,2459600.5,59600,2022-01-21.0000000,J2000,.3532674667848607,56.66791039325281,36.64898124063691,19.17810773589725,236.2687208936433,46.39038667888696,287.0591440411391,76.68683954586871,.002310459052936008,2491170.354426189271,2108-06-28.8544262,155813.1919899343,426.593270335207,35.6634,13879.125378,31.5905,5.924,.014873,.76675,.35025,.0032017,.030667,1.5088,3.5379,1.0376,4.6893E-5,891.14,3162.4,TNO,"Otto Matic",625,2014-03-24,2015-12-09,12,,,7,.15717,,,,,
3757910,"       (2014 FJ72)","2014 FJ72",,,N,N,5.6,,,,,,,,,,,,,,,,,,,4,2459600.5,59600,2022-01-21.0000000,J2000,.5894159491723709,92.97862362699489,38.17553992914906,15.41126163551886,302.8913113442342,131.7284117941981,37.1072682243248,147.7817073248407,.001099333353157371,2425846.163230584410,1929-08-22.6632306,327471.1887582159,896.567251904766,37.2108,14481.327036,33.2112,6.640,.011041,1.9921,.21008,.0028893,.015207,.34976,1.5678,3.1662,3.533E-5,341.5,10524.,TNO,"Otto Matic",1838,2014-03-24,2019-04-05,15,,,6,.20997,,,,,
3757911,"       (2014 FK72)","2014 FK72",,,N,N,6.81,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.2914989977055918,53.40715469011281,37.83902262763743,12.2874284813081,207.5980022687856,230.085335868905,84.1844695974797,68.97528675258819,.002525253095292457,2426263.457564762415,1930-10-13.9575648,142559.9678191098,390.307920107077,36.8679,14347.880643,32.8209,6.086,.0017883,.056834,.091342,.0018491,.0027871,.14981,.30881,.073401,4.0309E-6,87.289,227.56,TNO,"Otto Matic",2552,2014-03-25,2021-03-20,13,,,5,.16763,,,,,
3757902,"       (2014 FL72)","2014 FL72",,,N,N,6.8,,,,,,,,,,,,,,,,,,,3,2459600.5,59600,2022-01-21.0000000,J2000,.6283019408810971,101.7522475704188,37.82111293291076,29.26058139107133,201.1268369636866,258.51939391096,26.40955989410069,165.6833822079268,.0009602582728903552,2432097.940907633605,1946-10-04.4409076,374899.1392871923,1026.41790359259,36.9609,14384.073453,33.3674,6.054,.01483,3.1274,.35013,.0081851,.0028682,.091225,1.4961,5.0923,4.4271E-5,290.3,17284.,TNO,"Otto Matic",715,2014-03-26,2016-03-10,13,,,6,.18793,,,,,
3757915,"       (2014 FM72)","2014 FM72",,,N,N,6.2,,,,,,,,,,,,,,,,,,,"JPL 3",2456892.5,56892,2014-08-23.0000000,J2000,.3842606176636131,55.45609533195926,34.14650188648839,4.711482489261718,290.9530165912555,135.2020348247393,78.72128155157557,76.76568877743013,.002386602781719835,2423907.839898813232,1924-05-02.3398988,150842.026481079,412.982960933823,33.1606,12905.110702,29.1154,6.101,.10704,5.3717,2.6291,.0045221,.23908,9.7968,25.912,7.4359,.00034677,6065.,21917.,TNO,"Otto Matic",390,2014-03-25,2015-04-19,9,,,8,.27213,,,,,
3755517,"       (2014 GT53)","2014 GT53",,,N,N,5.7,,,,,,,,,,,,,,,,,,,8,2459600.5,59600,2022-01-21.0000000,J2000,.1034574395125064,46.23820847939714,41.45452182247325,12.16807447647179,33.84982035839023,284.70468034,287.203653598888,51.02189513632102,.003134747579407592,2482822.894963893421,2085-08-20.3949639,114841.7825935552,314.419664869419,40.4643,15747.491631,36.5033,5.909,3.2066E-5,.0017749,.0018388,.00012207,.00013351,.015616,.01596,.0019585,1.8049E-7,3.7597,6.6124,TNO,"Otto Matic",7000,2002-01-14,2021-03-15,114,,,3,.62642,,,,,
3755687,"       (2014 GE54)","2014 GE54",,,N,N,6.6,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.2534276593043152,47.5154600190507,35.47372820565491,16.99813216308629,134.157055477291,26.49006081742911,37.17769647109206,59.55719183244649,.003009204250292552,2447245.839638385241,1988-03-25.3396384,119632.9561095765,327.537183051544,34.4918,13423.173806,30.0933,5.701,3.9078E-5,.0019617,.0013693,3.7317E-5,.00047306,.010342,.0059408,.0024589,1.8636E-7,1.6497,7.4087,TNO,"Otto Matic",2219,2011-04-21,2017-05-18,101,,,3,.62206,,,,,
3755694,"       (2014 HD200)","2014 HD200",,,N,N,6.9,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.05998246783931359,39.19074331259028,36.83998581224404,14.85490036903098,67.86232520381137,82.96039023985746,73.66500047144898,41.54150081293651,.004017249662803628,2441263.327393197571,1971-11-07.8273932,89613.54912374477,245.348526006146,35.8848,13965.287616,31.6201,5.429,6.7384E-5,.0019672,.0031347,.00017771,.00035766,.048409,.043278,.0020852,3.0247E-7,9.6002,6.7473,TNO,"Otto Matic",2180,2012-04-27,2018-04-16,57,,,3,.56783,,,,,
3825164,"       (2014 HR208)","2014 HR208",,,N,N,8.2,,,,,,,,,,,,,,,,,,,"JPL 2",2456983.5,56983,2014-11-22.0000000,J2000,.145579656737477,39.61891493828093,33.85120690125469,3.167668584406159,346.6998078849066,279.1587777366864,320.0018562690994,45.38662297530717,.003952302783163472,2467103.712424333924,2042-08-07.2124243,91086.13882862778,249.380256888782,32.8352,12778.474784,28.5719,5.583,.3497,4.4248,10.122,.01978,.38231,103.35,56.528,5.069,.00066212,15959.,15259.,TNO,"Otto Matic",361,2014-04-30,2015-04-26,7,,,8,.090873,,,,,
54179491,"       (2014 HV208)","2014 HV208",,,N,N,7.3,,,,,,,,,,,,,,,,,.21129,,2,2459600.5,59600,2022-01-21.0000000,J2000,.04022471473969486,43.43839180419956,41.69109488512454,1.860903629573349,181.2426626804766,313.5674155056686,89.19426137513179,45.18568872327459,.003442654712811672,2433691.929778536982,1951-02-14.4297785,104570.4637936176,286.298326608125,40.7056,15841.398352,36.3434,5.891,.002412,.015993,.0945,.0021326,.049454,.44085,.31708,.016636,1.9012E-6,83.491,57.75,TNO,"Otto Matic",649,2013-04-17,2015-01-26,22,,,4,.1563,,,,,
3893512,"       (2014 HX209)","2014 HX209",,,N,N,8.2,,,,,,,,,,,,,,,,,.49151,,"JPL 2",2456981.5,56981,2014-11-20.0000000,J2000,.1618399738309772,45.57145338928926,38.19617056532709,3.152180073972649,250.9103375334096,42.94628386595016,298.2672560658191,52.94673621325143,.00320379526037712,2476250.129521261693,2067-08-22.6295213,112366.7309369901,307.643342743299,37.1795,14469.146015,33.0318,5.946,.40313,5.7729,13.553,.01469,.20056,28.677,17.387,6.7071,.00060877,1789.9,21351.,TNO,"Otto Matic",368,2014-04-23,2015-04-26,7,,,8,.22706,,,,,
3841289,"       (2014 HO211)","2014 HO211",,,N,N,6.5,,,,,,,,,,,,,,,,,.33766,,3,2459600.5,59600,2022-01-21.0000000,J2000,.4187509255317484,65.2898695460143,37.94967624577369,43.76607177011839,175.1878726116231,51.50055730360637,355.9677611554739,92.6300628462549,.001868251641956098,2461758.795356991807,2027-12-19.2953570,192693.5279570115,527.566127192366,37.1043,14439.880431,33.3004,4.726,2.9485E-5,.0039465,.00056966,9.6232E-5,7.8699E-5,.0048806,.001926,.0055991,1.6939E-7,.93133,17.471,TNO,"Otto Matic",3461,2011-01-29,2020-07-21,72,,,2,.74575,,,,,
3755705,"       (2014 JT80)","2014 JT80",,,N,N,7.4,,,,,,,,,,0.8,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.2226005509279773,39.79791252271778,30.93887526937736,14.47679701258614,146.2320331763172,150.8287620932045,341.5994965362282,48.65694977605821,.003925668600430731,2464287.727918768494,2034-11-21.2279188,91704.12397024552,251.072207995196,29.9319,11648.597523,25.8514,5.352,5.9735E-5,.0019527,.0014778,4.8255E-5,.00067173,.014733,.0075313,.0023874,2.8893E-7,1.9606,6.7494,TNO,"Otto Matic",1888,2011-04-28,2016-06-28,99,,,3,.50001,,,,,
3755703,"       (2014 JU80)","2014 JU80",,,N,N,5.7,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.3251007906294465,53.42051494885008,36.05346330314675,11.49006886576782,158.2701090901989,34.65720338016993,39.65509922077911,70.7875665945534,.00252430582086322,2443891.191368283375,1979-01-17.6913683,142613.4650661674,390.454387587043,35.0607,13644.572619,30.6145,6.036,8.1944E-5,.0039341,.0024768,2.5705E-5,.0011664,.010228,.0050522,.005213,2.7885E-7,1.1417,15.754,TNO,"Otto Matic",1878,2010-06-19,2015-08-10,124,,,3,.48146,,,,,
3943195,"       (2014 JC92)","2014 JC92",,,N,N,6.0,,,,,,,,,,,,,,,,,.16406,,"JPL 3",2456925.5,56925,2014-09-25.0000000,J2000,.1530529343154731,45.94691070481943,38.91460119871579,9.316434785672477,55.51823112092779,87.44330912716184,67.70606327088989,52.97922021092307,.003164605651283722,2435530.713182430831,1956-02-27.2131824,113758.2497376777,311.453113587071,37.9394,14764.876298,33.6197,5.909,.50215,6.6421,17.464,.017803,.013171,20.068,36.915,7.6587,.00068622,7025.6,24667.,TNO,"Otto Matic",385,2014-05-04,2015-05-24,9,,,8,.21959,,,,,
3755512,"       (2014 KS101)","2014 KS101",,,N,N,6.5,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,.03044288991658577,38.61467857857537,37.43913616944346,24.13604012025544,217.5580596826504,63.19371764177917,346.6964348606701,39.79022098770729,.0041074798120997,2462839.363183244528,2030-12-03.8631832,87644.983412827,239.958886824988,36.493,14201.98081,32.3731,5.104,3.5798E-5,.0013072,.00090378,.00013655,.00025817,.093479,.087333,.001347,2.0858E-7,21.261,4.4506,TNO,"Otto Matic",2248,2011-04-28,2017-06-23,116,,,3,.53657,,,,,
